"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013"
"22999","Louisiana (Nonmetropolitan Portion)","5","CA1","2","...","Population (persons) 1/",745696,748474,758661,755776,748735,751224,767156,765001,774709,785295,793138,804933,812783,820425,824099,821158,819978,817655,804386,788828,778438,768522,771131,775152,772486,775099,777912,777983,776063,776812,778511,778058,773382,770647,768675,767968,766566,772144,771385,770364,773316,775686,773463,772066,768088
"22999","Louisiana (Nonmetropolitan Portion)","5","CA1","3","...","Per capita personal income (dollars) 2/",2368,2568,2771,3030,3444,3861,4086,4530,4936,5533,6245,6783,7797,8233,8578,9252,9487,9420,9632,10360,10948,11995,12767,13600,14276,15251,15674,16351,16946,17377,17854,18557,20370,20705,21673,22860,24510,25930,27671,30049,30076,30799,32226,34047,34651
"23000","Maine","1","CA1","1","...","Personal income (thousands of dollars)",3217148,3530087,3790516,4151378,4663075,5177766,5579554,6375293,6929396,7661149,8515457,9580192,10582181,11460243,12291207,13636166,14705766,15967428,17380918,19120608,20808575,21645481,21984109,23009814,23754880,24748554,25855731,27331040,28828680,30774427,32268937,34618284,36348132,37594299,39522843,41664127,42542595,45143495,47126621,48777252,48984861,49395325,51523515,52957962,54358810
"23000","Maine","1","CA1","2","...","Population (persons) 1/",992000,996784,1015677,1034817,1046420,1060050,1073280,1089960,1105369,1115457,1124927,1126860,1133033,1136683,1144772,1155634,1162935,1170126,1184577,1203840,1219961,1231719,1237081,1238508,1242302,1242662,1243480,1249060,1254774,1259127,1266808,1277072,1285692,1295960,1306513,1313688,1318787,1323619,1327040,1330509,1329590,1327366,1327844,1328501,1328302
"23000","Maine","1","CA1","3","...","Per capita personal income (dollars) 2/",3243,3541,3732,4012,4456,4884,5199,5849,6269,6868,7570,8502,9340,10082,10737,11800,12645,13646,14673,15883,17057,17573,17771,18579,19122,19916,20793,21881,22975,24441,25473,27108,28271,29009,30251,31715,32259,34106,35513,36661,36842,37213,38802,39863,40924
"23998","Maine (Metropolitan Portion)","1","CA1","1","...","Personal income (thousands of dollars)",1879790,2046500,2191074,2410894,2661588,2917110,3217159,3643752,3977159,4428645,4916384,5555010,6139432,6690858,7210859,8060006,8724036,9549992,10473902,11604362,12548807,13038479,13179362,13778282,14278491,14963940,15685463,16613939,17635803,18820810,19839017,21311003,22441178,23198224,24477867,25897469,26454634,28247043,29446280,30386400,30299666,30639924,32024398,33044225,33840144
"23998","Maine (Metropolitan Portion)","1","CA1","2","...","Population (persons) 1/",542180,545865,556985,565746,575363,584014,589860,597858,606877,613609,619972,622512,628546,631275,636638,643969,650557,657364,666425,679832,689437,695248,697702,697671,700859,704807,707015,712205,717595,723138,730271,737968,745345,752539,759757,764109,767365,769992,772236,775847,776328,775313,777090,779115,780868
"23998","Maine (Metropolitan Portion)","1","CA1","3","...","Per capita personal income (dollars) 2/",3467,3749,3934,4261,4626,4995,5454,6095,6553,7217,7930,8924,9768,10599,11326,12516,13410,14528,15717,17069,18202,18754,18890,19749,20373,21231,22185,23327,24576,26027,27167,28878,30108,30827,32218,33892,34475,36685,38131,39165,39029,39519,41211,42413,43337
"23999","Maine (Nonmetropolitan Portion)","1","CA1","1","...","Personal income (thousands of dollars)",1337358,1483587,1599442,1740484,2001487,2260656,2362395,2731541,2952237,3232504,3599073,4025182,4442749,4769385,5080348,5576160,5981730,6417436,6907016,7516246,8259768,8607002,8804747,9231532,9476389,9784614,10170268,10717101,11192877,11953617,12429920,13307281,13906954,14396075,15044976,15766658,16087961,16896452,17680341,18390852,18685195,18755401,19499117,19913737,20518666
"23999","Maine (Nonmetropolitan Portion)","1","CA1","2","...","Population (persons) 1/",449820,450919,458692,469071,471057,476036,483420,492102,498492,501848,504955,504348,504487,505408,508134,511665,512378,512762,518152,524008,530524,536471,539379,540837,541443,537855,536465,536855,537179,535989,536537,539104,540347,543421,546756,549579,551422,553627,554804,554662,553262,552053,550754,549386,547434
"23999","Maine (Nonmetropolitan Portion)","1","CA1","3","...","Per capita personal income (dollars) 2/",2973,3290,3487,3710,4249,4749,4887,5551,5922,6441,7128,7981,8806,9437,9998,10898,11674,12515,13330,14344,15569,16044,16324,17069,17502,18192,18958,19963,20836,22302,23167,24684,25737,26492,27517,28689,29175,30520,31868,33157,33773,33974,35404,36247,37482
"24000","Maryland","2","CA1","1","...","Personal income (thousands of dollars)",17270064,19210265,21174070,23219752,25571575,27927911,30272447,32908392,35678105,39663044,43603205,48530193,53943654,58486153,62772351,69604222,75630350,81673420,88101114,96747677,104466067,110694072,114711581,120522363,125422233,131172654,136809565,143162511,151181587,162717194,172821234,187645959,197829097,205974259,215813732,231901363,244909028,260938945,272798295,282983898,282424782,289559920,304808419,315775620,319125495
"24000","Maryland","2","CA1","2","...","Population (persons) 1/",3868000,3938051,4022507,4081121,4109038,4133341,4157208,4172132,4194639,4211641,4223398,4227643,4261905,4282923,4313329,4365246,4413072,4486956,4565558,4657903,4727303,4799770,4867641,4923368,4971889,5023060,5070033,5111986,5157328,5204464,5254509,5311034,5374691,5440389,5496269,5546935,5592379,5627367,5653408,5684965,5730388,5787193,5840241,5884868,5928814
"24000","Maryland","2","CA1","3","...","Per capita personal income (dollars) 2/",4465,4878,5264,5690,6223,6757,7282,7888,8506,9417,10324,11479,12657,13656,14553,15945,17138,18202,19297,20771,22098,23062,23566,24480,25226,26114,26984,28005,29314,31265,32890,35331,36808,37860,39265,41807,43793,46370,48254,49778,49285,50035,52191,53659,53826
"24998","Maryland (Metropolitan Portion)","2","CA1","1","...","Personal income (thousands of dollars)",16898921,18808499,20747890,22741678,25019748,27320615,29609025,32187422,34911825,38799259,42644242,47489644,52778613,57226897,61438008,68086991,74000504,79932669,86204479,94643906,102230986,108293487,112242022,117908420,122675654,128259804,133789556,139975040,147839603,159140866,169015621,183545673,193426511,201412520,210979416,226549330,239300359,254990974,266602239,276630342,276217863,283289765,298165640,308872367,312080142
"24998","Maryland (Metropolitan Portion)","2","CA1","2","...","Population (persons) 1/",3757594,3827088,3909039,3966930,3993440,4017083,4039175,4052098,4073107,4089143,4100599,4104886,4138572,4158944,4189078,4240248,4287347,4360359,4437573,4527708,4594744,4665597,4731892,4786115,4833541,4883449,4929655,4970983,5015266,5062263,5111611,5167695,5230857,5295751,5350407,5399743,5443340,5476543,5501400,5531837,5577132,5633279,5686271,5731668,5775697
"24998","Maryland (Metropolitan Portion)","2","CA1","3","...","Per capita personal income (dollars) 2/",4497,4915,5308,5733,6265,6801,7330,7943,8571,9488,10400,11569,12753,13760,14666,16057,17260,18332,19426,20903,22250,23211,23720,24636,25380,26264,27140,28158,29478,31437,33065,35518,36978,38033,39432,41956,43962,46561,48461,50007,49527,50289,52436,53889,54033
"24999","Maryland (Nonmetropolitan Portion)","2","CA1","1","...","Personal income (thousands of dollars)",371143,401766,426180,478074,551827,607296,663422,720970,766280,863785,958963,1040549,1165041,1259256,1334343,1517231,1629846,1740751,1896635,2103771,2235081,2400585,2469559,2613943,2746579,2912850,3020009,3187471,3341984,3576328,3805613,4100286,4402586,4561739,4834316,5352033,5608669,5947971,6196056,6353556,6206919,6270155,6642779,6903253,7045353
"24999","Maryland (Nonmetropolitan Portion)","2","CA1","2","...","Population (persons) 1/",110406,110963,113468,114191,115598,116258,118033,120034,121532,122498,122799,122757,123333,123979,124251,124998,125725,126597,127985,130195,132559,134173,135749,137253,138348,139611,140378,141003,142062,142201,142898,143339,143834,144638,145862,147192,149039,150824,152008,153128,153256,153914,153970,153200,153117
"24999","Maryland (Nonmetropolitan Portion)","2","CA1","3","...","Per capita personal income (dollars) 2/",3362,3621,3756,4187,4774,5224,5621,6006,6305,7051,7809,8476,9446,10157,10739,12138,12964,13750,14819,16159,16861,17892,18192,19045,19853,20864,21513,22606,23525,25150,26632,28606,30609,31539,33143,36361,37632,39437,40761,41492,40500,40738,43143,45060,46013
"25000","Massachusetts","1","CA1","1","...","Personal income (thousands of dollars)",24151557,26093306,27884416,30122067,32658962,35287455,37985397,40794313,44410061,49076321,54583479,61440428,68448315,75041114,81567273,92010149,99597886,107401297,116368285,127973209,134943490,138967749,141203772,148501398,154429558,162107126,171479654,182364741,193862659,206153440,219715332,244457594,254432598,254595662,260843387,273747653,285671292,307433248,323051770,333247862,328031189,337924207,358289403,376874198,383152205
"25000","Massachusetts","1","CA1","2","...","Population (persons) 1/",5650000,5703706,5738589,5762122,5783809,5776992,5762138,5748868,5744097,5742923,5746188,5746075,5768685,5771222,5799405,5840774,5880734,5902677,5935205,5979983,6015478,6022639,6018470,6028709,6060569,6095241,6141445,6179756,6226058,6271838,6317345,6361104,6397634,6417206,6422565,6412281,6403290,6410084,6431559,6468967,6517613,6563263,6606285,6645303,6692824
"25000","Massachusetts","1","CA1","3","...","Per capita personal income (dollars) 2/",4275,4575,4859,5228,5647,6108,6592,7096,7731,8546,9499,10693,11865,13003,14065,15753,16936,18195,19606,21400,22433,23074,23462,24632,25481,26596,27922,29510,31137,32870,34780,38430,39770,39674,40614,42691,44613,47961,50229,51515,50330,51487,54235,56713,57248
"25998","Massachusetts (Metropolitan Portion)","1","CA1","1","...","Personal income (thousands of dollars)",23889218,25810544,27579517,29789461,32287867,34877117,37533821,40304279,43880731,48489431,53918755,60694025,67615980,74114752,80554809,90875588,98375972,106074707,114912455,126362779,133226079,137190792,139389330,146594337,152423941,159963179,169188266,179916472,191237154,203366164,216789012,241331466,251109419,251140833,257179732,269806005,281598168,303116187,318560292,328606371,323437006,333222854,353282736,371546012,377656233
"25998","Massachusetts (Metropolitan Portion)","1","CA1","2","...","Population (persons) 1/",5581159,5634295,5668481,5692343,5710865,5700295,5684113,5673158,5667134,5664777,5667130,5667755,5690642,5693419,5720770,5761227,5800607,5821321,5852039,5894669,5928243,5934606,5929735,5939410,5970597,6004219,6049354,6086526,6132350,6177390,6221975,6265040,6301401,6320407,6325469,6314970,6305965,6312797,6334078,6371094,6419623,6465266,6507904,6546693,6593948
"25998","Massachusetts (Metropolitan Portion)","1","CA1","3","...","Per capita personal income (dollars) 2/",4280,4581,4865,5233,5654,6118,6603,7104,7743,8560,9514,10709,11882,13018,14081,15774,16960,18222,19636,21437,22473,23117,23507,24682,25529,26642,27968,29560,31185,32921,34842,38520,39850,39735,40658,42725,44656,48016,50293,51578,50383,51540,54285,56753,57273
"25999","Massachusetts (Nonmetropolitan Portion)","1","CA1","1","...","Personal income (thousands of dollars)",262339,282762,304899,332606,371095,410338,451576,490034,529330,586890,664724,746403,832335,926362,1012464,1134561,1221914,1326590,1455830,1610430,1717411,1776957,1814442,1907061,2005617,2143947,2291388,2448269,2625505,2787276,2926320,3126128,3323179,3454829,3663655,3941648,4073124,4317061,4491478,4641491,4594183,4701353,5006667,5328186,5495972
"25999","Massachusetts (Nonmetropolitan Portion)","1","CA1","2","...","Population (persons) 1/",68841,69411,70108,69779,72944,76697,78025,75710,76963,78146,79058,78320,78043,77803,78635,79547,80127,81356,83166,85314,87235,88033,88735,89299,89972,91022,92091,93230,93708,94448,95370,96064,96233,96799,97096,97311,97325,97287,97481,97873,97990,97997,98381,98610,98876
"25999","Massachusetts (Nonmetropolitan Portion)","1","CA1","3","...","Per capita personal income (dollars) 2/",3811,4074,4349,4767,5087,5350,5788,6473,6878,7510,8408,9530,10665,11907,12875,14263,15250,16306,17505,18877,19687,20185,20448,21356,22292,23554,24882,26261,28018,29511,30684,32542,34533,35691,37732,40506,41851,44374,46075,47424,46884,47974,50891,54033,55584
"26000","Michigan","3","CA1","1","...","Personal income (thousands of dollars)",35930901,37166325,40419874,44882437,50073719,53567368,57302941,63989623,71974111,80256521,87960191,94124453,100673595,103917794,110429777,122128254,132494428,141049840,146692406,156500522,168563976,176379260,180094655,191102725,201293962,216444791,228855518,240855016,253634069,268114120,281068271,298721877,302086905,303971916,312497799,322970156,331203704,339734002,348578255,354050810,338537580,346470215,366970691,381314253,386471202
"26000","Michigan","3","CA1","2","...","Population (persons) 1/",8781000,8896558,8971835,9024681,9071764,9109374,9107840,9117481,9157247,9201953,9248814,9255553,9209287,9115196,9047764,9049454,9076287,9127774,9187484,9218002,9253298,9311319,9400446,9479065,9540114,9597737,9676211,9758645,9809051,9847942,9897116,9952450,9991120,10015710,10041152,10055315,10051137,10036081,10001284,9946889,9901591,9876149,9874589,9882519,9895622
"26000","Michigan","3","CA1","3","...","Per capita personal income (dollars) 2/",4092,4178,4505,4973,5520,5880,6292,7018,7860,8722,9510,10170,10932,11401,12205,13496,14598,15453,15967,16978,18217,18942,19158,20161,21100,22552,23651,24681,25857,27225,28399,30015,30236,30350,31122,32119,32952,33851,34853,35594,34190,35082,37163,38585,39055
"26998","Michigan (Metropolitan Portion)","3","CA1","1","...","Personal income (thousands of dollars)",31739782,32657933,35475828,39295963,43768278,46566083,49572430,55445973,62461339,69670084,76220450,81297802,86759494,89377126,95067581,105216467,114545559,121985658,126608184,135354499,145460307,152097990,154780178,164155290,172606596,185655057,196470454,206758389,217440882,230138526,240770710,256579334,258730225,259949575,266947766,275088733,282096259,289218486,296374302,299420739,285226933,291370653,308938000,321644474,325960401
"26998","Michigan (Metropolitan Portion)","3","CA1","2","...","Population (persons) 1/",7475310,7545481,7587012,7608448,7624719,7636728,7615023,7598900,7617905,7649883,7676396,7678256,7613803,7531250,7473317,7473606,7496477,7544640,7595053,7611810,7636778,7679430,7742996,7802729,7850235,7892432,7954959,8019761,8052012,8074609,8106834,8145051,8174313,8190214,8207225,8213905,8208820,8192928,8160989,8114490,8082543,8062013,8063670,8076758,8091923
"26998","Michigan (Metropolitan Portion)","3","CA1","3","...","Per capita personal income (dollars) 2/",4246,4328,4676,5165,5740,6098,6510,7297,8199,9107,9929,10588,11395,11868,12721,14078,15280,16169,16670,17782,19047,19806,19990,21038,21987,23523,24698,25781,27005,28502,29700,31501,31652,31739,32526,33491,34365,35301,36316,36900,35289,36141,38312,39823,40282
"26999","Michigan (Nonmetropolitan Portion)","3","CA1","1","...","Personal income (thousands of dollars)",4191119,4508392,4944046,5586474,6305441,7001285,7730511,8543650,9512772,10586437,11739741,12826651,13914101,14540668,15362196,16911787,17948869,19064182,20084222,21146023,23103669,24281270,25314477,26947435,28687366,30789734,32385064,34096627,36193187,37975594,40297561,42142543,43356680,44022341,45550033,47881423,49107445,50515516,52203953,54630071,53310647,55099562,58032691,59669779,60510801
"26999","Michigan (Nonmetropolitan Portion)","3","CA1","2","...","Population (persons) 1/",1305690,1351077,1384823,1416233,1447045,1472646,1492817,1518581,1539342,1552070,1572418,1577297,1595484,1583946,1574447,1575848,1579810,1583134,1592431,1606192,1616520,1631889,1657450,1676336,1689879,1705305,1721252,1738884,1757039,1773333,1790282,1807399,1816807,1825496,1833927,1841410,1842317,1843153,1840295,1832399,1819048,1814136,1810919,1805761,1803699
"26999","Michigan (Nonmetropolitan Portion)","3","CA1","3","...","Per capita personal income (dollars) 2/",3210,3337,3570,3945,4357,4754,5178,5626,6180,6821,7466,8132,8721,9180,9757,10732,11361,12042,12612,13165,14292,14879,15273,16075,16976,18055,18815,19608,20599,21415,22509,23317,23864,24115,24837,26003,26655,27407,28367,29813,29307,30372,32046,33044,33548
